country,month,gdp_growth_pct,inflation_rate,unemployment_rate,food_price_index,energy_dependency_pct,military_expenditure_pct_gdp,arms_imports_index,border_disputes_count,refugee_outflow_thousands,sanctions_active,media_freedom_score,protest_events_last_3m,cyber_attack_incidents,last_conflict_year,trade_dependency_rival_pct,foreign_troops_present,social_media_sentiment,rolling_protest_avg_6m,instability_score,conflict_escalation_6m,arms_imports_index_roll3,arms_imports_index_roll6,arms_imports_index_lag1,arms_imports_index_lag3,gdp_growth_pct_roll3,gdp_growth_pct_roll6,gdp_growth_pct_lag1,gdp_growth_pct_lag3,inflation_rate_roll3,inflation_rate_roll6,inflation_rate_lag1,inflation_rate_lag3,unemployment_rate_roll3,unemployment_rate_roll6,unemployment_rate_lag1,unemployment_rate_lag3,food_price_index_roll3,food_price_index_roll6,food_price_index_lag1,food_price_index_lag3,social_media_sentiment_roll3,social_media_sentiment_roll6,social_media_sentiment_lag1,social_media_sentiment_lag3,years_since_last_conflict,region_Eastern Europe,region_Middle East,region_North America,region_South America,region_South Asia,region_Western Europe
Germany,2020-03-01,0.0387365222663707,8.02387928886767,7.535294255325077,121.32601960676118,46.05000098262672,3.219883630493471,40.92995492340669,5,157.97350439915755,0,55.032537758167365,6,9,2018-01-01,48.27105369675122,0,0.975191549026562,2.60789032096088,90.29742542410108,1,25.252068137564162,,6.9518529980131945,,2.30718451110592,,6.8177121696148415,,5.300048570904968,,7.315485415001037,,8.303086845468902,,7.899589297529567,,117.47879043513767,,66.89272361977578,,0.3130879040700266,,-0.0484063700107979,,2,False,False,False,False,False,True
Germany,2020-04-01,-1.8552639095995784,4.87774388493785,4.746716508689481,97.22192770324736,43.3124578659736,1.2803724813344646,31.81101441577551,2,113.65523227311915,0,48.84120558923411,5,13,2018-01-01,47.49584375622876,0,-0.4840583206824029,1.885750478465941,80.30998856549041,1,26.564274112398465,,40.92995492340669,27.87439649127259,1.6670615940938778,,0.0387365222663707,0.0651048414365482,6.739036196268852,,8.02387928886767,0.5607810088461971,6.727200020514708,,7.535294255325077,9.474376983552062,95.14689030992811,,121.32601960676118,164.21762807887606,0.14757561944445372,,0.975191549026562,0.0124785331943158,2,False,False,False,False,False,True
Germany,2020-05-01,3.2397077453167133,9.634960575243982,4.308586406637125,102.97943306570106,44.4535046871614,2.766669672744287,76.60506577956195,4,150.31486359333624,0,29.69378201008996,3,13,2018-01-01,38.10294399919482,1,0.6176461999655896,4.4243733152540745,51.97462240273658,0,49.782011706248056,,31.81101441577551,6.9518529980131945,0.47439345266116845,,-1.8552639095995784,6.8177121696148415,7.512194583016501,,4.87774388493785,7.315485415001037,5.530199056883895,,4.746716508689481,7.899589297529567,107.17579345856986,,97.22192770324736,66.89272361977578,0.3695931427699162,,-0.4840583206824029,-0.0484063700107979,2,False,False,False,False,False,True
Germany,2020-06-01,-2.0734957694204814,6.149364672807487,10.03341673276193,125.10026701636248,67.39672565965172,2.3295962203560343,19.38903905513063,2,63.43783191455093,0,72.39726814779632,5,9,2018-01-01,9.952619019692968,0,-0.1133864132605191,4.086601710612974,71.51210657634093,0,42.6017064168227,33.92688727719343,76.60506577956195,40.92995492340669,-0.22968397790111558,1.0387502666024022,3.2397077453167133,0.0387365222663707,6.887356377663107,6.093702474284037,9.634960575243982,8.02387928886767,6.362906549362845,7.332996697415873,4.308586406637125,7.535294255325077,108.43387592843696,112.95633318178731,102.97943306570106,121.32601960676118,0.006733822007555836,0.15991086303879123,0.6176461999655896,0.975191549026562,2,False,False,False,False,False,True
Germany,2020-07-01,1.8141556235251464,2.5797310944940945,1.3927250378370095,91.78032258513556,59.49894571770706,1.6473431860153505,38.16448798279738,1,209.606791785446,0,48.73674350350563,4,11,2014-01-01,44.884924621131454,1,0.672782120572611,2.225169164606335,59.70894114394315,0,44.71953093916332,35.64190252578089,19.38903905513063,31.81101441577551,0.9934558664737927,1.3302587302838353,-2.0734957694204814,-1.8552639095995784,6.121352114181854,6.430194155225354,6.149364672807487,4.87774388493785,5.244909392412022,5.9860547064633645,10.03341673276193,4.746716508689481,106.62000755573304,100.88344893283058,125.10026701636248,97.22192770324736,0.39234730242589383,0.26996146093517376,-0.1133864132605191,-0.4840583206824029,6,False,False,False,False,False,True
Germany,2020-08-01,2.6917119252994386,4.420003528691351,5.1582970897630736,59.29413796782259,67.45740689877982,4.66053253740786,71.39288292352042,1,38.099100684513445,0,22.607577588753504,6,11,2014-01-01,35.181960275033404,1,0.0879471579529587,7.564266028407886,101.99087200891738,1,42.98213665381615,46.3820741800321,38.16448798279738,76.60506577956195,0.8107905931347011,0.6425920228979348,1.8141556235251464,3.2397077453167133,4.383033098664311,5.947613840840407,2.5797310944940945,9.634960575243982,5.528146286787337,5.5291726718356164,1.3927250378370095,4.308586406637125,92.05824252310687,99.61701799083839,91.78032258513556,102.97943306570106,0.21578095508835018,0.2926870489291332,0.672782120572611,0.6176461999655896,6,False,False,False,False,False,True
Germany,2020-09-01,0.9101563151646184,6.76662589631129,7.230206441460268,144.39131596970265,45.83752528579415,0.9539676644826004,65.71434308377162,3,79.89877298521449,0,26.844035786636425,0,7,2014-01-01,38.58197275994923,1,-0.8562011626850079,0.9443495391248112,19.12082068782673,0,58.423904663363146,50.51280554009292,71.39288292352042,19.38903905513063,1.805341287996401,0.7878286550476429,2.6917119252994386,-2.0734957694204814,4.588786839832245,5.738071608747677,4.420003528691351,6.149364672807487,4.59374285635345,5.478324702858148,5.1582970897630736,10.03341673276193,98.48859217422027,103.46123405132862,59.29413796782259,125.10026701636248,-0.031823961386479395,-0.012545069689461766,0.0879471579529587,-0.1133864132605191,6,False,False,False,False,False,True
Germany,2020-10-01,1.092951301004748,13.603200480085222,9.3665290230603,124.60543073825234,62.19902774663954,2.7681314933742103,31.449566354880623,1,4.599137545760414,0,30.00722617386974,8,8,2014-01-01,27.32134524140949,1,0.1647234314800325,8.972837663698561,97.73619957860905,1,56.18559745405756,50.45256419661044,65.71434308377162,38.16448798279738,1.5649398471562683,1.2791978568150306,0.9101563151646184,1.8141556235251464,8.263276635029287,7.192314374605572,6.76662589631129,2.5797310944940945,7.2516775180945485,6.248293455253285,7.230206441460268,1.3927250378370095,109.43029489192587,108.02515122382944,144.39131596970265,91.78032258513556,-0.2011768577506722,0.0955852223376108,-0.8562011626850079,0.672782120572611,6,False,False,False,False,False,True
Germany,2020-11-01,3.127287285052491,4.408997044568032,2.178898005228754,135.82293711246763,75.01769237226299,1.5721275668414016,51.616458295267165,4,121.80582530961414,0,62.49180602939875,1,8,2014-01-01,20.913703841304965,0,0.5090586776534833,0.5289383342782512,20.00634427763348,0,49.59345591130647,46.28779628256131,31.449566354880623,71.39288292352042,1.710131633740619,1.2604611134376602,1.092951301004748,2.6917119252994386,8.259607806988182,6.321320452826246,13.603200480085222,4.420003528691351,6.258544489916441,5.893345388351889,9.3665290230603,5.1582970897630736,134.93989460680754,113.4990685649572,124.60543073825234,59.29413796782259,-0.060806351183830674,0.07748730195225977,0.1647234314800325,0.0879471579529587,6,False,False,False,False,False,True
Germany,2020-12-01,-0.9060770132185892,0.2622478809184523,3.155634754617555,131.20017499135005,62.07721197667532,1.3312029776325882,67.70713051111173,1,208.88988438543143,0,37.09745694052715,7,9,2014-01-01,44.77041780170649,0,-0.3167954781339317,4.757874437319124,59.31021917470201,0,50.257718387086506,54.34081152522483,51.616458295267165,65.71434308377162,1.1047205242795497,1.4550309061379754,3.127287285052491,0.9101563151646184,6.091481801857236,5.340134320844741,4.408997044568032,6.76662589631129,4.900353927635536,4.747048391994494,2.178898005228754,7.230206441460268,130.54284761402334,114.51571989412179,135.82293711246763,144.39131596970265,0.11899554366652805,0.04358579114002433,0.5090586776534833,-0.8562011626850079,6,False,False,False,False,False,True
Germany,2021-01-01,5.25607137293564,4.957263146712053,5.070345551531618,137.29865069610565,52.97445181508077,3.3662304876249984,59.44778088531555,3,7.05816894273314,0,25.78604810770325,4,8,2014-01-01,42.85887581748658,1,-0.9588570706246088,2.6723337943486194,86.21004559690947,0,59.59045656389814,57.88802700897785,67.70713051111173,31.449566354880623,2.4924272149231803,2.0286835310397247,-0.9060770132185892,1.092951301004748,3.209502690732846,5.736389662881066,0.2622478809184523,13.603200480085222,3.468292770459309,5.359985144276929,3.155634754617555,9.3665290230603,134.77392093330778,122.10210791261682,131.20017499135005,124.60543073825234,-0.25553129036835237,-0.22835407405951233,-0.3167954781339317,0.1647234314800325,7,False,False,False,False,False,True
Germany,2021-02-01,2.3875025188871977,9.237792071968103,4.46664938319765,95.43277681179394,38.13111350238844,3.816984326654029,85.78443476948107,4,96.18112801687826,0,37.75822789326512,5,9,2014-01-01,28.95056814545141,1,0.5158754792123319,5.792639364015725,77.167467782828,1,70.97978205530278,60.28661898330463,59.44778088531555,51.616458295267165,2.2458322928680827,1.977981963304351,5.25607137293564,3.127287285052491,4.819101033199536,6.539354420093859,4.957263146712053,4.408997044568032,4.230876563115608,5.244710526516024,5.070345551531618,2.178898005228754,121.31053416641656,128.12521438661204,137.29865069610565,135.82293711246763,-0.25325902318206955,-0.1570326871829501,-0.9588570706246088,0.5090586776534833,7,False,False,False,False,False,True
Germany,2021-03-01,5.479887400524231,8.62433788942654,7.653926463518248,83.04827273518649,54.85887824701632,0.8303519178154444,57.84782414147155,3,200.3669852292697,0,64.07471330092459,1,12,2021-01-01,42.87538441721699,0,-0.3395695496799451,0.8195142371193559,36.78788337200329,0,67.69334659875605,58.975532492921275,85.78443476948107,67.70713051111173,4.374487097449023,2.739603810864286,2.3875025188871977,-0.9060770132185892,7.606464369368898,6.848973085613068,9.237792071968103,0.2622478809184523,5.730307132749172,5.315330530192354,4.46664938319765,3.155634754617555,105.2599000810287,117.90137384752603,95.43277681179394,131.20017499135005,-0.260850380364074,-0.07092741834877297,0.5158754792123319,-0.3167954781339317,0,False,False,False,False,False,True
Germany,2021-04-01,3.7096291279385687,6.549036764284665,3.2957825338047804,144.84350657169892,44.93826317971778,2.5801530041687712,40.542825462121066,0,117.43983824621532,0,80.62759757732351,9,8,2021-01-01,47.94041108643897,1,0.6588004403978716,5.35617064152445,98.22588863715124,0,61.391694791024555,60.491075677461346,57.84782414147155,59.44778088531555,3.8590063491166657,3.1757167820199235,5.479887400524231,5.25607137293564,8.137055575226436,5.673279132979641,8.62433788942654,4.957263146712053,5.138786126840226,4.303539448649768,7.653926463518248,5.070345551531618,107.77485203955979,121.27438648643378,83.04827273518649,137.29865069610565,0.2783687899767528,0.011418749804200212,-0.3395695496799451,-0.9588570706246088,0,False,False,False,False,False,True
Germany,2021-05-01,-1.7460654562857671,3.3712750836597687,4.027506993682126,120.60267920719735,44.2501803975094,3.818226616459615,43.63801857663782,0,121.83841132963258,0,45.943560656002006,3,11,2021-01-01,33.117041394204705,1,-0.123162270596177,1.6936205967268538,49.59959326805989,0,47.34288939341014,59.16133572435646,40.542825462121066,85.78443476948107,2.481150357392344,2.3634913251302136,3.7096291279385687,2.3875025188871977,6.181549912456991,5.500325472828263,6.549036764284665,9.237792071968103,4.9924053303350515,4.61164094672533,3.2957825338047804,4.46664938319765,116.16481950469426,118.7376768355554,144.84350657169892,95.43277681179394,0.0653562067072498,-0.09395140823740984,0.6588004403978716,0.5158754792123319,0,False,False,False,False,False,True
Germany,2021-06-01,-0.8496972075387119,12.527479331876512,6.536052641656391,121.94211773905738,59.84064472554148,2.542495442221409,18.83230552480761,4,8.06900592371511,0,77.91829010048475,7,11,2014-01-01,16.147862859837147,0,-0.0854004040062041,8.806116333473867,88.09286838375762,1,34.33771652118883,51.01553155997244,43.63801857663782,57.84782414147155,0.3712888213713632,2.372887959410193,-1.7460654562857671,5.479887400524231,7.482597059940315,7.544530714654607,3.3712750836597687,8.62433788942654,4.619780723047765,5.175043927898469,4.027506993682126,7.653926463518248,129.12943450598456,117.19466729350661,120.60267920719735,83.04827273518649,0.1500792552651635,-0.05538556254945524,-0.123162270596177,-0.3395695496799451,7,False,False,False,False,False,True
Germany,2021-07-01,4.155789569750112,6.612905343402365,5.360568536657048,105.25951843598784,8.041906314222715,2.916894691583394,67.41677218740325,3,111.1864697505434,0,37.2346851441057,10,17,2018-01-01,22.34966006031813,1,0.7795941611847792,11.435477413317958,96.91629223639416,1,43.29569876294955,52.34369677698706,18.83230552480761,40.542825462121066,0.5200089686418777,2.189507658879272,-0.8496972075387119,3.7096291279385687,7.503886586312881,7.82047108076966,12.527479331876512,6.549036764284665,5.308042723998522,5.223414425419374,6.536052641656391,3.2957825338047804,115.93477179408086,111.85481191682031,121.94211773905738,144.84350657169892,0.19034382886079937,0.23435630941877608,-0.0854004040062041,0.6588004403978716,3,False,False,False,False,False,True
Germany,2021-08-01,7.329615543300283,14.40042844121377,4.492533402161005,88.8930244183824,42.21813294079493,1.482917325634056,45.64212681849927,0,5.232878674158798,0,67.48640525833524,0,16,2014-01-01,15.340805762236672,0,0.2365776423820103,-2.497549261349993,17.280514129456524,0,43.96373484357003,45.6533121184901,67.41677218740325,43.63801857663782,3.5452359685038943,3.013193162948119,4.155789569750112,-1.7460654562857671,11.180271038830881,8.680910475643936,6.612905343402365,3.3712750836597687,5.463051526824814,5.227728428579933,5.360568536657048,4.027506993682126,105.36488686447588,110.76485318458505,105.25951843598784,120.60267920719735,0.3102571331868618,0.18780666994705583,0.7795941611847792,-0.123162270596177,7,False,False,False,False,False,True
Germany,2021-09-01,1.1672902789889243,1.6747378495795662,8.182726552761343,100.37550918890332,64.14989232741645,4.314444574456159,39.83040900001696,3,82.4974547996703,0,45.57412995953633,3,6,2014-01-01,45.07261193065606,0,0.8629917867780965,1.084144321009464,65.36330788868106,0,50.96310266863981,42.65040959491433,45.64212681849927,18.83230552480761,4.217565130679773,2.294426976025568,7.329615543300283,-0.8496972075387119,7.5626905447319,7.522643802336108,14.40042844121377,12.527479331876512,6.011942830526466,5.3158617767871155,4.492533402161005,6.536052641656391,98.17601734775785,113.6527259268712,88.8930244183824,121.94211773905738,0.6263878634482953,0.38823355935672943,0.2365776423820103,-0.0854004040062041,7,False,False,False,False,False,True
Germany,2021-10-01,6.886437843242669,3.161756786425256,3.2143579403764786,139.2749690376083,50.45636627660225,3.4418405449358342,80.67028916752724,2,25.55130782365572,0,34.97436345379156,0,11,2014-01-01,21.40254340469566,0,0.1877087294116015,-2.4651781283378305,14.618900684505093,0,55.38094166201447,49.338320212482024,39.83040900001696,67.41677218740325,5.127781221843959,2.823895095242918,1.1672902789889243,4.155789569750112,6.4123076924061975,6.95809713935954,1.6747378495795662,6.612905343402365,5.2965392984329425,5.302291011215732,8.182726552761343,5.360568536657048,109.51450088163135,112.7246363378561,100.37550918890332,105.25951843598784,0.42909271952390277,0.3097182741923511,0.8629917867780965,0.7795941611847792,7,False,False,False,False,False,True
Germany,2021-11-01,5.379180349166196,4.286894350761435,5.605566403981291,170.04806148120903,50.881292698258754,4.140785800452474,47.32522018146638,2,140.34871014089973,0,29.822162016210708,2,8,2014-01-01,38.348546204425816,1,0.5266781064854196,0.0917774807942004,36.28876788756268,0,55.941972783003514,49.95285381328679,80.67028916752724,45.64212681849927,4.477636157132596,4.0114360628182455,6.886437843242669,7.329615543300283,3.0411296622554196,7.1107003505431505,3.161756786425256,14.40042844121377,5.6675502990397035,5.565300912932259,3.2143579403764786,4.492533402161005,136.56617990257357,120.96553338352471,139.2749690376083,88.8930244183824,0.5257928742250392,0.4180250037059505,0.1877087294116015,0.2365776423820103,7,False,False,False,False,False,True
Germany,2021-12-01,1.0089261002693766,3.911516137300493,10.909322520207075,77.38999045780245,71.07907250978569,2.6314963340579616,35.279177084933615,1,31.480354894434733,0,24.8973676422548,3,12,2021-01-01,26.67906091052044,1,-0.6236568083077523,4.920367338748698,60.23011514207027,0,54.42489547797573,52.693999073307786,47.32522018146638,39.83040900001696,4.424848097559415,4.3212066141195935,5.379180349166196,1.1672902789889243,3.7867224248290614,5.67470648478048,4.286894350761435,1.6747378495795662,6.576415621521615,6.294179226024039,5.605566403981291,8.182726552761343,128.90434032553992,113.54017883664888,170.04806148120903,100.37550918890332,0.030243342529756283,0.3283156029890258,0.5266781064854196,0.8629917867780965,0,False,False,False,False,False,True
Germany,2022-01-01,-3.222371225887008,2.192319241324149,7.412657179524906,95.12043503965153,52.63437537761281,2.87673410471299,46.52613485618794,1,138.42185196848288,0,27.69106474520398,7,13,2022-01-01,27.91216081443465,1,0.8145791229051438,10.05683969314618,86.79536657868654,1,43.04351070752929,49.2122261847719,35.279177084933615,80.67028916752724,1.0552450745161883,3.0915131481800735,1.0089261002693766,6.886437843242669,3.463576576462026,4.9379421344341115,3.911516137300493,3.161756786425256,7.975848701237759,6.636193999835349,10.909322520207075,3.2143579403764786,114.18616232622101,111.85033160392618,77.38999045780245,139.2749690376083,0.23920014036093704,0.33414642994241994,-0.6236568083077523,0.1877087294116015,0,False,False,False,False,False,True
Germany,2022-02-01,-1.1085153258019955,10.089960496286682,5.252126282128227,192.3671032618333,52.39195909149718,2.446312484075897,34.7570480794292,5,76.42169934967896,0,35.6721790995392,4,10,2022-01-01,23.83208439283684,1,-0.1323570790303889,6.746752783758666,68.7438169434873,0,38.85412000685023,47.398046394926894,46.52613485618794,47.32522018146638,-1.1073201504732089,1.6851580033296936,-3.222371225887008,5.379180349166196,5.397931958303775,4.219530810279597,2.192319241324149,4.286894350761435,7.8580353272867365,6.7627928131632205,7.412657179524906,5.605566403981291,121.62584291976243,129.096011411168,95.12043503965153,170.04806148120903,0.019521745189000867,0.27265730970702,0.8145791229051438,0.5266781064854196,0,False,False,False,False,False,True
Germany,2022-03-01,3.2046401748234894,14.965725671520476,9.395599662137752,108.02127964238149,63.147840958300975,3.2965516333357257,51.263803755269976,5,58.669896108344325,0,55.39718594677422,10,7,2022-01-01,29.00333188154716,1,0.0921091848731288,8.875675316130545,104.08630768695998,1,44.18232889696235,49.303612187469064,34.7570480794292,35.279177084933615,-0.3754154589551713,2.0247163193021214,-1.1085153258019955,1.0089261002693766,9.082668469710436,6.434695447269749,10.089960496286682,3.911516137300493,7.353461041263628,6.964938331392621,5.252126282128227,10.909322520207075,131.83627264795544,130.3703064867477,192.3671032618333,77.38999045780245,0.2581104095826279,0.14417687605619212,-0.1323570790303889,-0.6236568083077523,0,False,False,False,False,False,True
Germany,2022-04-01,0.2934352932887392,7.630379234206696,6.329865574788598,108.7557214561865,75.75778804425084,4.620774083408945,30.286418765423925,2,149.45642721521426,0,82.26431580785962,7,13,2021-01-01,49.29715906783715,1,0.7346910094042249,4.642078840017724,79.45263304871617,1,38.76909020004102,40.90630045378517,51.263803755269976,46.52613485618794,0.7965200474367444,0.9258825609764664,3.2046401748234894,-3.222371225887008,10.895355134004618,7.179465855233322,14.965725671520476,2.192319241324149,6.9925305063515255,7.484189603794641,9.395599662137752,7.412657179524906,136.38136812013377,125.2837652231774,108.02127964238149,95.12043503965153,0.23148103841565493,0.23534058938829602,0.0921091848731288,0.8145791229051438,1,False,False,False,False,False,True
Germany,2022-05-01,1.118136823357351,11.994234378083744,6.802776500971699,111.02809787829668,63.9737341870663,2.825318083410504,93.94929215070648,2,28.986604470898545,0,64.02939753742913,5,12,2021-01-01,41.32914353460736,1,-0.0563140503247725,6.552009488085416,73.60110489265773,0,58.49983822380011,48.676979115325196,30.286418765423925,34.7570480794292,1.53873743048986,0.21570864000832546,0.2934352932887392,-1.1085153258019955,11.530113094603637,8.464022526453705,7.630379234206696,10.089960496286682,7.5094139126326835,7.683724619959709,6.329865574788598,5.252126282128227,109.26836632562156,115.447104622692,108.7557214561865,192.3671032618333,0.2568287146508604,0.13817522991993067,0.7346910094042249,-0.1323570790303889,1,False,False,False,False,False,True
Germany,2022-06-01,6.072764627830527,11.13979501128899,9.5460352083021,92.80805763171855,55.03760720185711,0.97371648863276,20.914409178594244,5,90.42839167719391,0,25.45931759029533,2,15,2014-01-01,6.43124890552286,1,0.7312751745630206,2.9045487552971574,72.11399869745115,0,48.38337336490821,46.28285113093529,93.94929215070648,51.263803755269976,2.4947789148255395,1.0596817279351838,1.118136823357351,3.2046401748234894,10.254802874526478,9.668735672118457,11.994234378083744,14.965725671520476,7.559559094687466,7.456510067975548,6.802776500971699,9.395599662137752,104.19729232206724,118.01678248501133,111.02809787829668,108.02127964238149,0.469884044547491,0.3639972270650595,-0.0563140503247725,0.0921091848731288,8,False,False,False,False,False,True
Germany,2022-07-01,2.6832524816284256,1.8770280034765847,3.887788370182408,89.85681709422708,36.99021831821984,2.1766863635468408,25.728567140692185,1,28.30310658953286,0,63.545212240486,8,10,2021-01-01,14.51708346237576,1,-0.1055594295952713,6.570671766318015,74.01755900404817,0,46.86408948999762,42.81658984501934,20.914409178594244,30.286418765423925,3.2913846442721013,2.043952345854423,6.072764627830527,0.2934352932887392,8.337019130949773,9.616187132477195,11.13979501128899,7.630379234206696,6.745533359818737,6.8690319330851315,9.5460352083021,6.329865574788598,97.89765753474744,117.13951282744061,92.80805763171855,108.7557214561865,0.18980056488099226,0.21064080164832363,0.7312751745630206,0.7346910094042249,1,False,False,False,False,False,True
Germany,2022-08-01,2.66157539580584,12.46410702204106,3.5939998333608005,91.7581591123625,49.280227942848704,3.1335790902803806,43.463182152618,5,32.75866058811327,0,32.11635191442722,0,14,2021-01-01,26.35905754741498,0,-0.1081520800973145,-0.1064248725459664,25.869098828172547,0,30.035386157301463,44.26761219055081,25.728567140692185,93.94929215070648,3.805864168421598,2.6723007994557286,2.6832524816284256,1.118136823357351,8.49364334560221,10.011878220102925,1.8770280034765847,11.994234378083744,5.675941137281769,6.592677524957225,3.887788370182408,6.802776500971699,91.47434461276937,100.37135546919546,89.85681709422708,111.02809787829668,0.17252122162347827,0.21467496813716935,-0.1055594295952713,-0.0563140503247725,1,False,False,False,False,False,True
Germany,2022-09-01,-0.8615026216322148,2.1420671669988787,3.8649674330930233,96.885211651381,45.63900052559848,1.0070060378421757,19.89497813438992,0,104.13833836863476,0,33.46237578072315,5,12,2021-01-01,49.31896731551792,1,-0.9420145100020404,5.284511015115827,63.11034057916191,0,29.695575809233357,39.03947458707079,43.463182152618,20.914409178594244,1.4944417519340167,1.9946103333797784,2.66157539580584,6.072764627830527,5.494400730838841,7.874601802682659,12.46410702204106,11.13979501128899,3.782251878878744,5.670905486783106,3.5939998333608005,9.5460352083021,92.83339595265687,98.51534413736205,91.7581591123625,92.80805763171855,-0.3852420065648754,0.042321018991307836,-0.1081520800973145,0.7312751745630206,1,False,False,False,False,False,True
Germany,2022-10-01,3.7097041893279257,7.305922706398143,9.455310914754197,162.47863953808005,36.03555535323007,3.342956267455306,23.824354992533586,1,292.1330975810078,0,36.08540241758693,2,11,2022-01-01,24.868341342988927,1,-0.1012682567496987,2.0878166037543138,70.2856721571049,0,29.060838426513822,37.96246395825574,19.89497813438992,25.728567140692185,1.8365923211671837,2.5639884827196426,-0.8615026216322148,2.6832524816284256,7.304032298479361,7.820525714714567,2.1420671669988787,1.8770280034765847,5.638092727069339,6.191813043444038,3.8649674330930233,3.887788370182408,117.04067010060784,107.46916381767765,96.885211651381,89.85681709422708,-0.3838116156163512,-0.09700552536767944,-0.9420145100020404,-0.1055594295952713,0,False,False,False,False,False,True
Germany,2022-11-01,6.154613281382132,5.678136919929703,7.586511756885828,99.17146191677584,71.31927439463652,3.0178322545297576,40.939171467681305,2,74.89047019537198,0,25.14440343808361,7,5,2018-01-01,28.46003385725305,1,-0.5794344146025698,3.3159376455218625,108.92209366423316,1,28.21950153153492,29.127443844418206,23.824354992533586,43.463182152618,3.0009382830259477,3.4034012257237727,3.7097041893279257,2.66157539580584,5.042042264442241,6.7678428050222275,7.305922706398143,12.46410702204106,6.968930034911016,6.322435586096393,9.455310914754197,3.5939998333608005,119.51177103541228,105.49305782409084,162.47863953808005,91.7581591123625,-0.5409057271181029,-0.18419225274731232,-0.1012682567496987,-0.1081520800973145,4,False,False,False,False,False,True
Germany,2022-12-01,2.848293699642748,10.694754556004106,0.44874595682119,144.1918443802051,39.38044271909706,3.2887596535520687,45.25392617649885,4,74.41784041427452,0,61.39843319075622,0,10,2022-01-01,26.96987116396573,0,0.5911267250045393,-2.8216045701819183,47.55311481120016,0,36.6724842122379,33.18403001073565,40.939171467681305,19.89497813438992,4.2375370567842685,2.865989404359143,6.154613281382132,-0.8615026216322148,7.892938060777317,6.6936693958080795,5.678136919929703,2.1420671669988787,5.830189542820405,4.8062207108495745,7.586511756885828,3.8649674330930233,135.28064861168698,114.05702228217194,99.17146191677584,96.885211651381,-0.02985864878257642,-0.20755032767372586,-0.5794344146025698,-0.9420145100020404,0,False,False,False,False,False,True
Germany,2023-01-01,0.4324372117710893,7.875950084711466,0.1955840541330458,109.8462145856549,31.06034468765304,3.4513475478646325,10.470161514262546,4,216.16432436033372,0,79.28440993316568,5,12,2022-01-01,41.36066370782525,1,-0.2750734795401472,4.182460237788518,79.86978730728943,1,32.221086386147554,30.640962406330704,45.25392617649885,23.824354992533586,3.14511473093199,2.490853526049587,2.848293699642748,3.7097041893279257,8.082947186881757,7.693489742680559,10.694754556004106,7.305922706398143,2.7436139226133545,4.190853324841346,0.44874595682119,9.455310914754197,117.73650696087861,117.38858853074323,144.1918443802051,162.47863953808005,-0.08779372304605926,-0.2358026693312052,0.5911267250045393,-0.1012682567496987,1,False,False,False,False,False,True
Germany,2023-02-01,-0.644129692743804,1.5143415642213505,4.131426222924549,123.75594924493484,44.627574306928665,2.5924185724029707,73.18580293326652,3,143.18838416124245,0,68.90021309377464,9,9,2021-01-01,11.940023260383796,1,-0.645054117385035,11.530028468143396,78.76013483471124,1,42.96996354134262,35.59473253643879,10.470161514262546,40.939171467681305,0.8788670728900109,1.9399026779579795,0.4324372117710893,6.154613281382132,6.69501540164564,5.868528833043942,7.875950084711466,5.678136919929703,1.5919187446262617,4.28042438976864,0.1955840541330458,7.586511756885828,125.93133607026495,122.72155355283861,109.8462145856549,99.17146191677584,-0.10966695730688099,-0.3252863422124919,-0.2750734795401472,-0.5794344146025698,2,False,False,False,False,False,True
Germany,2023-03-01,2.653840603880247,1.570709092824128,4.493061522336322,107.60229175739676,0.2695705475762224,2.974756579932044,41.923264780260695,4,111.92660177306774,0,64.94011893897621,2,8,2022-01-01,7.932739815374315,0,-0.3020197839716849,3.739016964000239,38.83945392101503,0,41.859743075929906,39.266113644083916,73.18580293326652,45.25392617649885,0.8140493743025105,2.52579321554339,-0.644129692743804,2.848293699642748,3.6536669139189804,5.77330248734815,1.5143415642213505,10.694754556004106,2.9400239331313056,4.385106737975855,4.131426222924549,0.44874595682119,113.73481852932883,124.50773357050792,123.75594924493484,144.1918443802051,-0.40738246029895575,-0.21862055454076604,-0.645054117385035,0.5911267250045393,1,False,False,False,False,False,True
Germany,2023-04-01,2.4994422341471614,10.633811799590818,0.5146166045286327,95.7732538074273,29.69852353984003,1.656666897721334,3.240260064378901,3,134.57473309267843,0,23.289090162917308,8,15,2021-01-01,33.99296704375004,0,-0.4460208492255815,9.61908377650588,88.90218275026565,1,39.44977592596869,35.835431156058135,41.923264780260695,10.470161514262546,1.5030510484278679,2.324082889679929,2.653840603880247,0.4324372117710893,4.572954152212097,6.327950669546929,1.570709092824128,7.875950084711466,3.046368116596502,2.894991019604928,4.493061522336322,0.1955840541330458,109.04383160325297,113.3901692820658,107.60229175739676,109.8462145856549,-0.46436491686076714,-0.27607931995341317,-0.3020197839716849,-0.2750734795401472,2,False,False,False,False,False,True
